_id,uec_id,uec_party_name,registration_req_date,registration_req_approved_date,registration_date,registration_approved_date,hq_address,competing_area,contact_info,registration_num,announcement_id,remark,original_uec_url,party_policy_url,party_flag_url,party_logo_url
5f3f9035c749de0ddc9de02f,3,လားဟူအမျိုးသားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,null,null,2010-04-23T00:00:00.000Z,2010-04-29T00:00:00.000Z,"အမှတ်(၄၉)၊ ပြည်တော်သာလမ်းနှင့် အေးချမ်းသာယာလမ်းသွယ် (၃)ကြား၊ နယ်မြေ (၇)၊ 
ရပ်ကွက် (၁)၊ လားရှိုးမြို့။",ရှမ်းပြည်နယ်အတွင်း,ဝ၉-၄၉၂၁၉၆၇၂ (ဦးယောသပ်)၊ ဝ၉-၄၂၈၂၁၉ဝ၈၁၊ ဝ၈၂-၂၃၁ဝ၆၊ ဝ၉-၅၂၆ဝ၂၉၄,အမှတ်စဉ် (၃),၂၁/၂ဝ၁ဝ,false,https://www.uec.gov.mm/pages.php?pagename=%E1%80%9C%E1%80%AC%E1%80%B8%E1%80%9F%E1%80%B0%E1%80%A1%E1%80%99%E1%80%BB%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%9E%E1%80%AC%E1%80%B8%E1%80%96%E1%80%BD%E1%80%B6%E1%80%B7%E1%80%96%E1%80%BC%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%90%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%90%E1%80%80%E1%80%BA%E1%80%9B%E1%80%B1%E1%80%B8%E1%80%95%E1%80%AB%E1%80%90%E1%80%AE,https://www.uec.gov.mm/show_data_content.php?name=3LaHuNationalDevelopmentParty.pdf&type=page_multiple_photo&code=41&sno=2525&token=eea9ce720ff7060503e214905f469ec033e0fb7b543b23d0165ac0446ae8b11eea41a5bf5931ae435867ef9cf1188a744a389187ddf02efffda1a836203761d6,https://www.uec.gov.mm/show_data_content.php?name=3-flag.jpg&type=page_multiple_photo&code=41&sno=6020&token=817a8d0197a65ef8c0dcc464f4b2f160c407ac81c247b47fd78f132acff27c49e1e8c6fc80d890519cd0268034eb15730fb94f72f11f6810437833e34c19dab1,https://www.uec.gov.mm/show_data_content.php?name=3-logo.jpg&type=page_multiple_photo&code=41&sno=3099&token=d56be76f1edfcb5ed281936a466c52f526ff4f0d5107df275a01b8c00a31494078238261046053f9b823d560e743b1f335b4b6b68d690ca44e5c2cce1ac6c93b
5f3f9035c749de0ddc9de04d,33,တိုင်းရင်းသားလူမျိုးစုများဖွံ့ဖြိုးရေးပါတီ,null,2010-05-11T00:00:00.000Z,2010-06-08T00:00:00.000Z,2010-06-16T00:00:00.000Z,အမှတ်(အ/၉၁)၊ လိုင်လင်းပီ၊ မတူပီမြို့နယ်၊ ချင်းပြည်နယ်။,ချင်းပြည်နယ်အတွင်း,ဝ၉-၄၃ဝ၈၁၇၆၃ (ဦးဆန်လှေးမန်),အမှတ်စဉ် (၃၃),၇၅/၂ဝ၁ဝ,false,https://www.uec.gov.mm/pages.php?pagename=%E1%80%90%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%B8%E1%80%9B%E1%80%84%E1%80%BA%E1%80%B8%E1%80%9E%E1%80%AC%E1%80%B8%E1%80%9C%E1%80%B0%E1%80%99%E1%80%BB%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%85%E1%80%AF%E1%80%99%E1%80%BB%E1%80%AC%E1%80%B8%E1%80%96%E1%80%BD%E1%80%B6%E1%80%B7%E1%80%96%E1%80%BC%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%9B%E1%80%B1%E1%80%B8%E1%80%95%E1%80%AB%E1%80%90%E1%80%AE,https://www.uec.gov.mm/show_data_content.php?name=31EthnicNationalDevelopmentParty.pdf&type=page_multiple_photo&code=73&sno=8799&token=8438293ccb45d5137f81d3e44417a820551617781ab8a043cafa707b731ac44693269245bef7f31161af3ae8f2e10a5f1393f1d89d99fba7fb84154d53cb7ae5,https://www.uec.gov.mm/show_data_content.php?name=31-flag.jpg&type=page_multiple_photo&code=73&sno=478&token=e3ca28db3cdb5f18f80926259bb8427f3232eecd74296de2f72a1f59db540da9f539bd6ec40cbd286326477bcbe6b3dac580d3355b56e58574485e76ed121da2,https://www.uec.gov.mm/show_data_content.php?name=31-logo.jpg&type=page_multiple_photo&code=73&sno=4503&token=164f87253e256003c017ed36d9bd2fa866d44664b8298a396c6e30689ab8e5f3d9e91f98cd001b1ceabb7af7dd058e74755bf63766e69afb7c0f6bd92860b296
5f3f9035c749de0ddc9de04e,34,မြန်မာဒီမိုကရေစီကွန်ဂရက်ပါတီ,null,null,null,null,false,false,false,အမှတ်စဉ် (၃၄),၇၇/၂ဝ၁ဝ,ပယ်ဖျက် [ပုဒ်မ ၁၂ (က)အရ],false,false,false,false
5f3f9035c749de0ddc9de04f,35,မြိုတိုင်းရင်းသားပါတီ,null,null,null,null,false,false,false,အမှတ်စဉ် (၃၅),၇၈/၂ဝ၁ဝ,ပယ်ဖျက် [ပုဒ်မ ၁၂ (က)အရ],false,false,false,false
5f3f9035c749de0ddc9de030,4,ကိုးကန့်ဒီမိုကရေစီနှင့်ညီညွတ်ရေးပါတီ,null,null,2010-04-30T00:00:00.000Z,2010-05-07T00:00:00.000Z,"အမှတ်(ဌ/ ၁၉/ ၇၆၄)၊ ဟူးမွန်လမ်း၊ မန်ဆူရှမ်းကျောင်းနောက်၊ နယ်မြေ(၁၉)၊  
ရပ်ကွက်(၁၂)၊လားရှိုးမြို့၊ ရှမ်းပြည်နယ်။",ရှမ်းပြည်နယ်အတွင်း,"ဝ၉-၅၁၁၃၁၈၆ (ဦးထွန်းနိုင်-ဥက္ကဋ္ဌ)၊ဝ၁- ၅၅၉၅၃၉၊ ဝ၁- ၅၅၉၅၄ဝ-၁၃၃ 
(ဖက်စ်)၊ဝ၉-၅၂၆၂၁၉၅ (ဦးလော်ဆင်ကွမ်း)၊ ဝ၈၁-၂၂၂၂၄ (ဖုန်း)ဝ၉-၆၇ဝဝ၉၇၁ 
(ဦးခင်မောင်အေး)၊ ဝ၈၁-၂၄၆၂၇ (ဖက်စ်)",အမှတ်စဉ် (၄),၄၁/၂ဝ၁ဝ,false,https://www.uec.gov.mm/pages.php?pagename=%E1%80%80%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%80%E1%80%94%E1%80%BA%E1%80%B7%E1%80%92%E1%80%AE%E1%80%99%E1%80%AD%E1%80%AF%E1%80%80%E1%80%9B%E1%80%B1%E1%80%85%E1%80%AE%E1%80%94%E1%80%BE%E1%80%84%E1%80%BA%E1%80%B7%E1%80%8A%E1%80%AE%E1%80%8A%E1%80%BD%E1%80%90%E1%80%BA%E1%80%9B%E1%80%B1%E1%80%B8%E1%80%95%E1%80%AB%E1%80%90%E1%80%AE,https://www.uec.gov.mm/show_data_content.php?name=4KokangDemocracyandUnityParty.pdf&type=page_multiple_photo&code=42&sno=2905&token=b2b6109433739da9c972d6bdb6f838511caab8015cacb7bc3b0feef6d4d4a07863a39f8b8ba632b59bc3952cd28471499dd91d028e0e47c3d9bb9449884c5f2d,https://www.uec.gov.mm/show_data_content.php?name=4-flag.jpg&type=page_multiple_photo&code=42&sno=8778&token=2820f3103c369625d3705023c5c711d80dc7daa9bf9b554cd4657bd0d7d44762b0f4b5ec27d06dfddd500d5a213ed731bad55e16d87b2dd0cd4fc2815be298ca,https://www.uec.gov.mm/show_data_content.php?name=4-Logo.jpg&type=page_multiple_photo&code=42&sno=1963&token=088614b588d4466fa2f21a4ddc2a32a012d5000327cfc1b6d838cf4571b892e417992a9f048edda4aa3a5034adb4bf04679f42f13bf415d8f0445873939e5da4
5f3f9035c749de0ddc9de050,36,ကမန်အမျိုးသားတိုးတက်ရေးပါတီ,null,2010-06-03T00:00:00.000Z,2010-06-16T00:00:00.000Z,2010-07-05T00:00:00.000Z,"အမှတ်(၄၆၀)(၄လွှာ)၊ မြလေးရုံလမ်း၊ မေတ္တာညွန့်ရပ်ကွက်၊ တာမွေမြို့နယ်၊ 
ရန်ကုန်တိုင်းဒေသကြီး။",ပြည်ထောင်စုတစ်ဝန်းလုံး,၀၉-၇၃၀၆၇၃၁၄၊ ၀၉-၇၃၂၀၅၃၈၀၊ ၀၉-၇၃၂၀၅၃၈၀၊ ၀၉-၇၃၁၀၃၉၈၃(ဒု-ဥက္ကဌ) ၊ ၀၉-၈၆၃၅၇၄၅,အမှတ်စဉ် (၃၆),၇၉/၂ဝ၁ဝ,false,https://www.uec.gov.mm/pages.php?pagename=%E1%80%80%E1%80%99%E1%80%94%E1%80%BA%E1%80%A1%E1%80%99%E1%80%BB%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%9E%E1%80%AC%E1%80%B8%E1%80%90%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%90%E1%80%80%E1%80%BA%E1%80%9B%E1%80%B1%E1%80%B8%E1%80%95%E1%80%AB%E1%80%90%E1%80%AE,https://www.uec.gov.mm/show_data_content.php?name=32KaManNationalDevelopmentParty.pdf&type=page_multiple_photo&code=74&sno=2280&token=06ab504c5d867e9eaf87b917efb250fc4c5862c69551241cd0284231868ce22bf0720ec95418b68007b1427fa45aafd47053bcab5f09096e4a550a87a548699f,https://www.uec.gov.mm/show_data_content.php?name=32-flag.jpg&type=page_multiple_photo&code=74&sno=8992&token=07449b5bbe3eebf8314a24e15d9a2027b92b323ad27c2794f7c82abcd6156c36657141f37659e535c159131bfd898aec0e9bba8bae0c2546b47cf314c58b7d95,https://www.uec.gov.mm/show_data_content.php?name=32-logo.jpg&type=page_multiple_photo&code=74&sno=8922&token=9403b08af808a7e6cc74eb4a34f3f780ff78e924a0bbf49ede4ceeaa41ed11daf642bbe26065f78b29ddad0fce4936c80dd13b47b924bfadebf7f745bc3dccad
5f3f9035c749de0ddc9de051,37,ခမီအမျိုးသားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,null,2010-05-25T00:00:00.000Z,2010-06-21T00:00:00.000Z,2010-07-09T00:00:00.000Z,အိမ်အမှတ်(၁၁၄)အကွက်(၁)၊ဆင်ကူးလမ်း ရပ်ကွက်၊ စစ်တွေမြို့နယ်၊ ရခိုင်ပြည်နယ်။,ရခိုင်ပြည်နယ်အတွင်း,၀၉-၄၂၁၀၅၃၁၆၆၊ ၀၄၃-၂၃၀၈၈၊ ၀၉-၄၂၅၃၀၁၈၀၄(ဦးသာဘန်းအောင်),အမှတ်စဉ် (၃၇),၈ဝ/၂ဝ၁ဝ,false,https://www.uec.gov.mm/pages.php?pagename=%E1%80%81%E1%80%99%E1%80%AE%E1%80%A1%E1%80%99%E1%80%BB%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%9E%E1%80%AC%E1%80%B8%E1%80%96%E1%80%BD%E1%80%B6%E1%80%B7%E1%80%96%E1%80%BC%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%90%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%90%E1%80%80%E1%80%BA%E1%80%9B%E1%80%B1%E1%80%B8%E1%80%95%E1%80%AB%E1%80%90%E1%80%AE,https://www.uec.gov.mm/show_data_content.php?name=33KhaMeNationalDevelopmentParty.pdf&type=page_multiple_photo&code=75&sno=4347&token=9ea7dfdfba24af49a887d0b6c00fefd730245b71bbeefdfc6e3ab8f95fae887de4524e75a0476fb5199d7d9c2ef82a8e288d80a01d1fdbd04b991062bbfcb0a3,https://www.uec.gov.mm/show_data_content.php?name=33-flag.jpg&type=page_multiple_photo&code=75&sno=1158&token=64095bdb3f134392e749b4c89ef5aff5e478bcb4195af9e54a8fe4e82e02aa964b9d988380f6297d7162a6bee4706580a29192902e0a4aeb21a4e9faed72a61c,https://www.uec.gov.mm/show_data_content.php?name=33-logo.jpg&type=page_multiple_photo&code=75&sno=470&token=1117731d25298256d3064cff76a83fc818dfe397e78677f8c93b947a27810d4bd8c020a86101c965fff639c32f77958a6c4395b51f27e7c010d045bc1851874b
5f3f9035c749de0ddc9de052,38,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,null,2010-06-14T00:00:00.000Z,2010-06-24T00:00:00.000Z,2010-07-09T00:00:00.000Z,"အမှတ်(၄၇)၊ ပထမထပ်၊ အနောက်မြင်းပြိုင် ကွင်းလမ်း၊ ဗဟန်းမြို့နယ်၊ 
ရန်ကုန်တိုင်းဒေသကြီး။",ပြည်ထောင်စုတစ်ဝန်းလုံး,"ဝ၉-၄၅ဝဝ၁၅၆၉၁၊ ဝ၉-၅ဝ၅၉၆၄ဝ၊ ဝ၉-၅၁၃၇၃၇၃(ဦးကြည်သန်း တွင်း/မှူး ၁) 
၊ဝ၉-၂၂၂၈၃၄၇(တွင်းမှူး ၂)",အမှတ်စဉ် (၃၈),၈၁/၂ဝ၁ဝ,false,https://www.uec.gov.mm/pages.php?pagename=%E1%80%A1%E1%80%99%E1%80%BB%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%9E%E1%80%AC%E1%80%B8%E1%80%92%E1%80%AE%E1%80%99%E1%80%AD%E1%80%AF%E1%80%80%E1%80%9B%E1%80%B1%E1%80%85%E1%80%AE%E1%80%A1%E1%80%84%E1%80%BA%E1%80%A1%E1%80%AC%E1%80%B8%E1%80%85%E1%80%AF%E1%80%95%E1%80%AB%E1%80%90%E1%80%AE,https://www.uec.gov.mm/show_data_content.php?name=34NationalDemocraticForceNDF.pdf&type=page_multiple_photo&code=76&sno=5785&token=de59827260ac64c17ab945b8010d824fadb944d42af93dda83af1ad1262d4abb87b1f598d1719ac0bebe0a099a22d762bba310c6d642ab553b53fd7af933701e,https://www.uec.gov.mm/show_data_content.php?name=34-flag.jpg&type=page_multiple_photo&code=76&sno=1327&token=9f4feea83aa2af615ad928a42e8ae19de7500b2756c88e7d0188df943b0af3f71551991789845fe8adafcec10d8aea136bdf5439c4c08b1d8ca44d38b0adb364,https://www.uec.gov.mm/show_data_content.php?name=34-Logo.jpg&type=page_multiple_photo&code=76&sno=500&token=202c6eb2175ed24ad41f1cbceae9215b689078d57c15a827c6aa6bc530a7128430c72a97963be35a2db7ccf7bcd2d16d1874077fbaa3f6ac6a79251c48d89076
5f3f9035c749de0ddc9de053,39,ဒေသဖွံ့ဖြိုးတိုးတက်ရေးပါတီ (ပြည်),null,null,null,null,false,false,false,အမှတ်စဉ် (၃၉),၈၂/၂ဝ၁ဝ,ပယ်ဖျက် [ပုဒ်မ ၁၂ (က)အရ],false,false,false,false
5f3f9035c749de0ddc9de054,40,စည်းလုံးညီညွတ်ရေးနှင့်ဒီမိုကရေစီပါတီ ကချင်ပြည်နယ်(စဒက),null,2010-07-16T00:00:00.000Z,2010-07-23T00:00:00.000Z,2010-08-02T00:00:00.000Z,အမှတ်(၂၃၈/ခ) ပြည်ထောင်စုလမ်းမကြီး (ရွှေပြည်စံခန်းမဘေး)၊ ယုဇနရပ်ကွက်၊ မြစ်ကြီးနားမြို့၊ ကချင်ပြည်နယ်။,ကချင်ပြည်နယ်အတွင်း,၀၉-၈၆၁၂၃၅၆၊ ၀၉-၉၀၄၁၄၈၆,အမှတ်စဉ် (၄ဝ),၈၃/၂ဝ၁ဝ,[နည်းဥပဒေ ၂၅ အရ]ပယ်ဖျက်,http://mizzimaburmese.com/article/4984,false,false,false
5f3f9035c749de0ddc9de055,41,ကရင်ပြည်နယ်ဒီမိုကရေစီနှင့်ဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,null,2010-08-12T00:00:00.000Z,2010-08-12T00:00:00.000Z,2010-08-19T00:00:00.000Z,အမှတ်(၇)ရပ်ကွက်၊ ဦးအောင်မြတ်လမ်း၊ ဘားအံမြို့၊ ကရင်ပြည်နယ်။,ကရင်ပြည်နယ်အတွင်း,၀၉-၈၇၃၀၄၃၈(ဦးစောသန်းမြ),အမှတ်စဉ် (၄၁),၉၂/၂ဝ၁ဝ,[နည်းဥပဒေ ၂၅ နှင့် ညွှန်ကြားချက်အမှတ် (၁/၂ဝ၁၃)အရ] ပယ်ဖျက်,https://www.uec.gov.mm/pages.php?pagename=%E1%80%80%E1%80%9B%E1%80%84%E1%80%BA%E1%80%95%E1%80%BC%E1%80%8A%E1%80%BA%E1%80%94%E1%80%9A%E1%80%BA%E1%80%92%E1%80%AE%E1%80%99%E1%80%AD%E1%80%AF%E1%80%80%E1%80%9B%E1%80%B1%E1%80%85%E1%80%AE%E1%80%94%E1%80%BE%E1%80%84%E1%80%BA%E1%80%B7%E1%80%96%E1%80%BD%E1%80%B6%E1%80%B7%E1%80%96%E1%80%BC%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%90%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%90%E1%80%80%E1%80%BA%E1%80%9B%E1%80%B1%E1%80%B8%E1%80%95%E1%80%AB%E1%80%90%E1%80%AE,https://www.uec.gov.mm/show_data_content.php?name=36KayinStateDemocracyandDevelopmentPartyKSDDP.pdf&type=page_multiple_photo&code=79&sno=7138&token=2b40874536778eb6876a0d96fc3c07843f5c22de6782e1dc25f6f2bd394b8b2d6a3f24cbc489b0cbd7a9034131abed8b6239d614d0936021e98b11bdfefb6dfb,https://www.uec.gov.mm/show_data_content.php?name=36-flag.jpg&type=page_multiple_photo&code=79&sno=2279&token=b3390955bc48d2072a9f3d2efba7576afa13792d73dd9a2cf1000d71f952af4cf66061397496adc71f490768a6df80d1f40cfa0e8821d4ecd34d102cfce2a1d5,https://www.uec.gov.mm/show_data_content.php?name=36-logo.jpg&type=page_multiple_photo&code=79&sno=4735&token=e0d785d10653dfa514e1ff3266343f7dcb8356eabbbf7a67200bf0772a28833dc2d6431a5aad1ea8efe3454818c7d86b1ce87af278a56579cdda19207e147bcc
5f3f9035c749de0ddc9de056,42,အမျိုးသားဖွံ့ဖြိုးတိုးတက်ရေးနှင့်ငြိမ်းချမ်းရေးပါတီ,null,2010-07-29T00:00:00.000Z,2010-08-16T00:00:00.000Z,2010-08-24T00:00:00.000Z,"အမှတ်(၁၃/၁၉)၊ တိုက်အမှတ်(A-8)၊၅၄လမ်း(အောက်)၊(၄)ရပ်ကွက်၊ 
ဗိုလ်တထောင်မြို့နယ်၊ ရန်ကုန်တိုင်းဒေသကြီး",ပြည်ထောင်စုတစ်ဝန်းလုံး,၀၉-၅၁၇၄၄၆၁၊ ၀၉-၇၃၁၂၇၉၁၄၊ ၀၉-၇၃၁၁၇၀၀၁,အမှတ်စဉ် (၄၂),၉၅/၂ဝ၁ဝ,false,https://www.uec.gov.mm/pages.php?pagename=%E1%80%A1%E1%80%99%E1%80%BB%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%9E%E1%80%AC%E1%80%B8%E1%80%96%E1%80%BD%E1%80%B6%E1%80%B7%E1%80%96%E1%80%BC%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%90%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%90%E1%80%80%E1%80%BA%E1%80%9B%E1%80%B1%E1%80%B8%E1%80%94%E1%80%BE%E1%80%84%E1%80%B7%E1%80%BA%E1%80%84%E1%80%BC%E1%80%AD%E1%80%99%E1%80%BA%E1%80%B8%E1%80%81%E1%80%BB%E1%80%99%E1%80%BA%E1%80%B8%E1%80%9B%E1%80%B1%E1%80%B8%E1%80%95%E1%80%AB%E1%80%90%E1%80%AE,https://www.uec.gov.mm/show_data_content.php?name=37NationalDevelopmentandPeaceParty.pdf&type=page_multiple_photo&code=80&sno=4349&token=df2b0c77df25139205a7a35ea6d2d4f540d6c804b9144dafedece3747cd616697cd7e667a099975786b67c7c918e29a2d2aebafe90433c5ffae85bba65e11b36,https://www.uec.gov.mm/show_data_content.php?name=37-flag.jpg&type=page_multiple_photo&code=80&sno=6509&token=a6cc6b5b407ce5e73f76bd5c702ee35785289fb9a69719cd6dfa500135833a0f9f00b3f044280d4821912b6af62bb9dcd784a645d8c341a4b2bbcc3bc498fdb0,https://www.uec.gov.mm/show_data_content.php?name=37-logo.jpg&type=page_multiple_photo&code=80&sno=5445&token=be64d87f7813ed4ab3bdcd506db9fb45f0555d505333b765fe8f061e169216d249086575b1007d0d14e45164d200921f1333e66a2d6b26fec5f578539a31d18e
5f3f9035c749de0ddc9de057,43,ပြည်သူ့ဒီမိုကရေစီပါတီ,null,2011-07-20T00:00:00.000Z,2011-08-03T00:00:00.000Z,2011-09-23T00:00:00.000Z,"အမှတ်(၃၉/ခ)၊ ရေသန့်ရပ်၊ တံခွန်တိုင်ရပ်ကွက်၊ ပြည်ကြီးတံခွန်မြို့နယ်၊ 
မန္တလေးတိုင်းဒေသကြီး။",ပြည်ထောင်စုတစ်ဝန်းလုံး,"၀၉-၄၃၁၇၆၀၈၀၊ ၀၂-၅၁၅၄၉၀၂၊ ၀၉-၄၃၀၁၁၄၅၆(ဦးသန်းထိုက်ဦး)၊ 
၀၉-၄၃၀၆၀၉၁၀(ဦးအောင်မြင့်)",အမှတ်စဉ် (၄၃),၄၉/၂ဝ၁၁,false,https://www.uec.gov.mm/pages.php?pagename=%E1%80%95%E1%80%BC%E1%80%8A%E1%80%BA%E1%80%9E%E1%80%B0%E1%80%B7%E1%80%92%E1%80%AE%E1%80%99%E1%80%AD%E1%80%AF%E1%80%80%E1%80%9B%E1%80%B1%E1%80%85%E1%80%AE%E1%80%95%E1%80%AB%E1%80%90%E1%80%AE,https://www.uec.gov.mm/show_data_content.php?name=38PeopleDemocracyParty.pdf&type=page_multiple_photo&code=81&sno=6372&token=d3f20f3ed2eab57c3887621075c1d6a88288a729930374a356954e2f9e1ca8d64392952edd38fefb642102fada486bb6a590096f1e5cc889885e9a768a1c0670,https://www.uec.gov.mm/show_data_content.php?name=38-flag.jpg&type=page_multiple_photo&code=81&sno=3209&token=93f13ae6a74aa04b18b919b005339fd6100567bbd8453c52abff1673d408fe3f97ed929d3467c6f9925f7a4e4608cef3d14a4da521883a7f8799bc1b8bf23e12,https://www.uec.gov.mm/show_data_content.php?name=38-logo.jpg&type=page_multiple_photo&code=81&sno=9532&token=163e693f8f8d5dbf766c88aefc6c9842685c2030946af18a5201a6a489f7133a8936d5dc62cbdef7bbbffcc4824b68b0dd46f97b1303b647f8d58155483025a1
5f3f9035c749de0ddc9de058,44,အမျိုးသားဒီမိုကရေစီပါတီသစ်,null,2011-08-23T00:00:00.000Z,2011-09-08T00:00:00.000Z,2011-10-04T00:00:00.000Z,"အမှတ်(၇၂)၊လေးဒေါင့်ကန်လမ်း၊ (ဇ/မြောက်ရပ်ကွက်)သင်္ဃန်းကျွန်းမြို့နယ်၊ 
ရန်ကုန်တိုင်းဒေသကြီး။",ပြည်ထောင်စုတစ်ဝန်းလုံး,၀၉-၇၃၀၉၅၆၂၈ (ဦးသိန်းညွန့်)၊ ၀၉-၇၃၀၀၅၂၆၇ (ဦးဝင်းရွှေ)၊ ၀၉-၇၃၀၂၀၈၁၃,အမှတ်စဉ် (၄၄),၅ဝ/၂ဝ၁၁,false,https://www.uec.gov.mm/pages.php?pagename=%E1%80%A1%E1%80%99%E1%80%BB%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%9E%E1%80%AC%E1%80%B8%E1%80%92%E1%80%AE%E1%80%99%E1%80%AD%E1%80%AF%E1%80%80%E1%80%9B%E1%80%B1%E1%80%85%E1%80%AE%E1%80%95%E1%80%AB%E1%80%90%E1%80%AE%E1%80%9E%E1%80%85%E1%80%BA%E1%80%95%E1%80%AB%E1%80%90%E1%80%AE,https://www.uec.gov.mm/show_data_content.php?name=39NewNationalDemocracyParty.pdf&type=page_multiple_photo&code=82&sno=7023&token=02245b0af072f560b5df8351e0a54d608927f0bf504b57b702d2ddb88aa36d2a05638e5d91dff606ba8a94d1773f8ff331c8f5cfcfe7d48ef39b9762f3709119,https://www.uec.gov.mm/show_data_content.php?name=nndp.jpg&type=page_multiple_photo&code=82&sno=154&token=79ac7d55d502dc454b6d10026ea8d3158af3d4d96a1544bad972dfccd190a2243030740aef98416aff3b0cc662af87d90198b069591491e45e4fa149387d9741,https://www.uec.gov.mm/show_data_content.php?name=39-logo.jpg&type=page_multiple_photo&code=82&sno=4237&token=6004c23d36aad12d4abd2bc49787e2288172bd6f4cbd062deac0e709ed36f2ac160ff1557096463737d83a72eda462aecb2e6fc452b2571636d984b5ab4e19d0
5f3f9035c749de0ddc9de059,45,ဒီမိုကရက်တစ်မဟာမိတ်ပါတီ,null,null,null,null,false,false,false,အမှတ်စဉ် (၄၅),၅၃/၂ဝ၁၁,ပယ်ဖျက် [ပုဒ်မ ၁၂ (က)အရ],false,false,false,false
5f3f9035c749de0ddc9de05a,46,ဗမာပြည်သူ့ပါတီ,null,2011-09-02T00:00:00.000Z,2011-09-05T00:00:00.000Z,2011-10-14T00:00:00.000Z,"တိုက်အမှတ်(၉)၊ အခန်း(၀၀၅)၊ ရွှေအင်ကြင်းလမ်း၊ ရွှေလင်ပန်း တန်ဖိုးနည်းအိမ်ရာ၊ 
လှိုင်သာယာမြို့နယ်၊ ရန်ကုန်တိုင်းဒေသကြီး။",ပြည်ထောင်စုတစ်ဝန်းလုံး,၀၉-၄၉၂၂၉၂၇၁ (ဥက္ကဋ္ဌ)၊ ၀၁-၂၉၆၆၉၃,အမှတ်စဉ် (၄၆),၅၄/၂ဝ၁၁,false,https://www.uec.gov.mm/pages.php?pagename=%E1%80%97%E1%80%99%E1%80%AC%E1%80%95%E1%80%BC%E1%80%8A%E1%80%BA%E1%80%9E%E1%80%B0%E1%80%B7%E1%80%95%E1%80%AB%E1%80%90%E1%80%AE,https://www.uec.gov.mm/show_data_content.php?name=40PartyforUnityandPeace.pdf&type=page_multiple_photo&code=77&sno=4925&token=b5ebf652aa8e60a58ec015c20f5bb54841ff82761cf3bbaca08a2d7c9a8ae44075dea9190a2087eec457049d74879cc777843b82411c71cfeb67516c0efa910d,https://www.uec.gov.mm/show_data_content.php?name=flag.png&type=page_multiple_photo&code=77&sno=3644&token=b493696f022fc287ab4328f3f9d0a1eea502398a94057140de6b4e1cbed1c5bf305d5b2f884ae4b45346de863550270396aab8b9d027f5dcf2f640b8ba262fc6,https://www.uec.gov.mm/show_data_content.php?name=logo.png&type=page_multiple_photo&code=77&sno=2395&token=e386446616337bd59c4b055b7561f15a7adc24d3119b67160e816b73a04d4e4196457fc9c79170e1703459138667ec71d19ca199b1444a08ec74525de2561e87
